'train_3vs3_with_scenic_cross_behavior8', -0.12727272727272726, -0.12727272727272726, 163.4, 55, 8987, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_8/checkpoints/final_00610'
'train_3vs3_with_scenic_cross_behavior9', -0.2653061224489796, -0.2653061224489796, 196.9387755102041, 49, 9650, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_cross_from_side.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/3vs3_with_scenic_cross_behavior_9/checkpoints/final_00610'
'train_defender_vs_bot0', -0.5742574257425742, -0.5742574257425742, 105.54455445544555, 101, 10660, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_bot_0/checkpoints/final_00610'
'train_defender_vs_bot1', -0.55, -0.55, 99.87, 100, 9987, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_bot_1/checkpoints/final_00610'
'train_defender_vs_bot2', -0.5192307692307693, -0.5192307692307693, 99.22115384615384, 104, 10319, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_bot_2/checkpoints/final_00610'
'train_defender_vs_opponent_AI_bot0', -0.5045045045045045, -0.5045045045045045, 95.26126126126127, 111, 10574, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_AI_bot_0/checkpoints/final_00610'
'train_defender_vs_opponent_AI_bot1', -0.5656565656565656, -0.5656565656565656, 104.78787878787878, 99, 10374, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_AI_bot_1/checkpoints/final_00610'
'train_defender_vs_opponent_AI_bot2', -0.62, -0.62, 101.83, 100, 10183, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_AI_bot_2/checkpoints/final_00610'
'train_defender_vs_opponent_AI_bot3', -0.4897959183673469, -0.4897959183673469, 101.92857142857143, 98, 9989, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_AI_bot_3/checkpoints/final_00610'
'train_defender_vs_opponent_AI_bot4', -0.5794392523364486, -0.5794392523364486, 94.49532710280374, 107, 10111, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_AI_bot_4/checkpoints/final_00610'
'train_defender_vs_opponent_AI_bot5', -0.49019607843137253, -0.49019607843137253, 100.42156862745098, 102, 10243, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_AI_bot_5/checkpoints/final_00610'
'train_defender_vs_opponent_AI_bot6', -0.6764705882352942, -0.6764705882352942, 99.99019607843137, 102, 10199, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_hesitant_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_AI_bot_6/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior0', -0.1891891891891892, -0.1891891891891892, 91.52252252252252, 111, 10159, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_0/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior1', -0.16, -0.16, 101.39, 100, 10139, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_1/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior2', -0.1111111111111111, -0.1111111111111111, 102.3030303030303, 99, 10128, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_2/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior3', -0.09649122807017543, -0.09649122807017543, 86.7719298245614, 114, 9892, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_3/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior4', -0.14173228346456693, -0.14173228346456693, 81.63779527559055, 127, 10368, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_4/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior5', -0.13636363636363635, -0.13636363636363635, 92.26363636363637, 110, 10149, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_5/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior6', -0.1574074074074074, -0.1574074074074074, 91.0925925925926, 108, 9838, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_6/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior7', -0.13445378151260504, -0.13445378151260504, 87.63865546218487, 119, 10429, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_7/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior8', -0.21705426356589147, -0.21705426356589147, 81.82945736434108, 129, 10556, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_8/checkpoints/final_00610'
'train_defender_vs_opponent_with_scenic_zigzag_behavior9', -0.1826086956521739, -0.1826086956521739, 89.50434782608696, 115, 10293, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/defender_vs_opponent_with_zigzag_dribble.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defender_vs_opponent_with_scenic_zigzag_behavior_9/checkpoints/final_00610'
'train_defense_2vs20', -0.30337078651685395, -0.30337078651685395, 111.13483146067416, 89, 9891, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_0/checkpoints/final_00610'
'train_defense_2vs21', -0.09803921568627451, -0.09803921568627451, 182.49019607843138, 51, 9307, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_1/checkpoints/final_00610'
'train_defense_2vs22', -0.13114754098360656, -0.13114754098360656, 148.50819672131146, 61, 9059, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_2/checkpoints/final_00610'
'train_defense_2vs23', -0.07407407407407407, -0.07407407407407407, 166.14814814814815, 54, 8972, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_3/checkpoints/final_00610'
'train_defense_2vs24', -0.12698412698412698, -0.12698412698412698, 143.66666666666666, 63, 9051, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_4/checkpoints/final_00610'
'train_defense_2vs25', -0.1794871794871795, -0.1794871794871795, 213.92307692307693, 39, 8343, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_5/checkpoints/final_00610'
'train_defense_2vs26', -0.13636363636363635, -0.13636363636363635, 145.87878787878788, 66, 9628, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_6/checkpoints/final_00610'
'train_defense_2vs27', -0.125, -0.125, 243.9375, 32, 7806, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_7/checkpoints/final_00610'
'train_defense_2vs28', -0.08571428571428572, -0.08571428571428572, 237.65714285714284, 35, 8318, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_8/checkpoints/final_00610'
